benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,pp0_joules,pp0_mJ,pp1_joules,pp1_mJ,dram_joules,dram_mJ,total_joules,total_mJ
crc32,57142394048,137590231773,194732625821,18475294468.000,18475.294468,12.000,45.00,46.00,45.00,46.00,267.932937,267932.937,199.340820,199340.820,4.862838,4862.838,,,472.136595,472136.595
crc32,57141745170,194751822639,251893567809,18475084667.000,18475.084667,2.000,45.00,45.00,45.00,45.00,267.465515,267465.515,198.997573,198997.573,4.862655,4862.655,,,471.325743,471325.743
crc32,57142033132,251906563481,309048596613,18475177111.000,18475.177111,0.000,44.00,45.00,45.00,45.00,266.962738,266962.738,198.539611,198539.611,4.862091,4862.091,,,470.364440,470364.440
crc32,57142190464,309061585733,366203776197,18475227969.000,18475.227969,0.000,45.00,46.00,45.00,46.00,267.243133,267243.133,198.837814,198837.814,4.862564,4862.564,,,470.943511,470943.511
crc32,57141784096,366216764697,423358548793,18475096595.000,18475.096595,0.000,45.00,45.00,45.00,45.00,267.120193,267120.193,198.749237,198749.237,4.862426,4862.426,,,470.731856,470731.856
crc32,57141480808,423371539025,480513019833,18474998538.000,18474.998538,0.000,45.00,45.00,45.00,45.00,266.926040,266926.040,198.559997,198559.997,4.862182,4862.182,,,470.348219,470348.219
crc32,57141714024,480526004893,537667718917,18475073929.000,18475.073929,0.000,45.00,46.00,45.00,46.00,266.970046,266970.046,198.716140,198716.140,4.861495,4861.495,,,470.547681,470547.681
crc32,57142035572,537680705301,594822740873,18475177890.000,18475.177890,0.000,45.00,46.00,45.00,46.00,266.903823,266903.823,198.640335,198640.335,4.863174,4863.174,,,470.407332,470407.332
crc32,57141886200,594835727941,651977614141,18475129608.000,18475.129608,0.000,45.00,46.00,45.00,46.00,266.624893,266624.893,198.412063,198412.063,4.859283,4859.283,,,469.896239,469896.239
crc32,57141693268,651990605233,709132298501,18475067220.000,18475.067220,0.000,45.00,45.00,45.00,45.00,266.736022,266736.022,198.543533,198543.533,4.862121,4862.121,,,470.141676,470141.676
crc32,57141478548,709146095013,766287573561,18474997800.000,18474.997800,0.000,44.00,46.00,44.00,46.00,266.755752,266755.752,198.627807,198627.807,4.861877,4861.877,,,470.245436,470245.436
crc32,57141757600,766302170529,823443928129,18475088030.000,18475.088030,0.000,45.00,45.00,45.00,45.00,266.470367,266470.367,198.284805,198284.805,4.857009,4857.009,,,469.612181,469612.181
crc32,57141937640,823458523741,880600461381,18475146233.000,18475.146233,0.000,44.00,46.00,45.00,46.00,266.319076,266319.076,198.196044,198196.044,4.858505,4858.505,,,469.373625,469373.625
crc32,57141467720,880615060873,937756528593,18474994294.000,18474.994294,0.000,45.00,45.00,45.00,45.00,266.709701,266709.701,198.526473,198526.473,4.861587,4861.587,,,470.097761,470097.761
crc32,57142083160,937771127261,994913210421,18475193284.000,18475.193284,0.000,45.00,45.00,45.00,45.00,266.500213,266500.213,198.336639,198336.639,4.858718,4858.718,,,469.695570,469695.570
crc32,57141795888,994927813865,1052069609753,18475100408.000,18475.100408,0.000,44.00,45.00,44.00,45.00,266.385116,266385.116,198.348403,198348.403,4.858901,4858.901,,,469.592420,469592.420
crc32,57142008600,1052084206681,1109226215281,18475169171.000,18475.169171,0.000,45.00,45.00,45.00,45.00,266.571029,266571.029,198.462478,198462.478,4.860412,4860.412,,,469.893919,469893.919
